Match_Type,Eroski_ID,Eroski_Denomination,Makro_ID,Makro_Denomination,Similarity_Distance,Error_Type
,18293563,"Surtido de paté superior MARTIKO, pack 4x75 g",171974,Cuit's tabla 3 patés 75 g (total 225 g),0.4549697935581207,False Positive
,24121907,"Jamón curado loncheado ELPOZO, bandeja 100 g",145811,ALMIREZ paleta cebo 50% ibérico loncheada 300g,0.45497405529022217,False Positive
,302588,"Natillas caseras ROYAL, caja 100 g",150098,Royal flan bote profesional 800g,0.45569050312042236,False Positive
,26516476,"Mejillones chilenos en salsa vieira 14/18 EROSKI, lata 111 g",689182,CUCA mejillones en salsa  gnealle gnea 12/16 lata 65 gne contiene 5 unidades (115 g),0.455867737531662,False Positive
,6818090,"Queso Brie EROSKI, cuña 200 g",202364,Agour queso cabra pieza 750 g aproximado,0.4564318060874939,False Positive
,20065413,"Alubia blanca riñón cocida IGP Bañeza E. SELEQTIA, frasco 400 g",210432,METRO Chef alubia cocida al natural lata 1600gne (2500 g),0.4565183222293854,False Positive
,16423741,"Yogur sabor fresa LACTUYOGUR, pack 4x125 g",113894,Pastoret yogur natural azucarado tarrina 500 g,0.45687103271484375,False Positive
,17716234,"Queso mini D.O. Idiazabal UDABE, pieza aprox. 1 kg",850421,La Vasco Navarra Idiazabal ahumado pequeño,0.45741820335388184,False Positive
,25500737,"Croissant BELLA EASO, 9 uds, paquete 270 g",217234,NaturCeliac palmeritas hojaldre 160 g,0.45750775933265686,False Positive
,4351482,"Sobao pequeño EROSKI basic, 36 unid., paquete 700 g",176419,Bimbo Donuts glace 4 unidades (total 208 g),0.4578479528427124,False Positive
,23891401,"Aceite de oliva 0,4º COOSUR, botella 75 cl",136351,Capricho Andaluz Aceite oliva virgen extra botella 500ml,0.45863616466522217,False Positive
,17690710,"Queso rallado Emmental EROSKI, bolsa 200 g",900978,EntreMont emmental francés queso rallado bolsa 500 g,0.45901426672935486,False Positive
,20147419,"Jamón de pavo-trufa-boletus EL POZO, al corte, compra mínima",852228,Elpozo pechuga pavo cocido pieza 1kg,0.4599226713180542,False Positive
,23094915,"Salsa de pesto genovesa RUMMO, frasco 190 g",212974,METRO Chef salsa pesto genovese paquete 980 g,0.46002572774887085,False Positive
,26202754,"Salsa napolitana EROSKI, frasco 350 g",217513,CHOVI salsa brava picante 840 g,0.46052372455596924,False Positive
,25944075,"Piñón EROSKI, bolsa 100 g",202117,Piña deshidratada bolsa 270 g,0.4611499309539795,False Positive
,10841419,"Queso Mozzarella EROSKI, lonchas, bandeja 200 g",47179,Kasemeister mozzarella barra,0.4612605571746826,False Positive
,25630682,"Hamburguesa vacuno eco red. grasa E. NATUR BIO, bandeja 150 g",146651,Hamburguesa 100% vacuno bandeja 8 udsx100 gr,0.46129703521728516,False Positive
,215533,"Anchoa en aceite vegetal LA MUTRIKUARRA, frasco 60 g",135907,Bruimar anchoa en aceite de girasol contiene 100 unidades 450 gne,0.46134912967681885,False Positive
,9583253,"Pechuga de pavo braseada CAMPOFRÍO, al corte, compra mínima 100 g",220841,Campofrío fiambre de paleta 11x11 500 g,0.4614846706390381,False Positive
,20037180,"Queso de Burgos EROSKI basic, pack 2x250 g",159627,Reny Picot queso de Burgos fresco de vaca pieza 1 Kg,0.46173179149627686,False Positive
,24879389,"Bebida de avena ALPRO, brik 1 litro",206943,alpro bebida de avena brick 1 L contiene 6 unidades,0.4624749422073364,False Positive
,17279365,"Jamón serrano NOEL, pack 2x150 g",104772,Campodulce jamón de hembra loncheado bandeja 500 g,0.46259307861328125,False Positive
,6073290,"Jamón curado EROSKI BASIC, sobre 300 g",122616,Finca real jamón de cebo 50% ibérico curado,0.46354055404663086,False Positive
,11146297,"Mortadela de pavo ELPOZO, al corte, compra mínima 100 g",126328,ALMIREZ york de pavo 4kg,0.4636416435241699,False Positive
,14304844,"Pollo con champiñones CARRETILLA, bandeja 250 g",219424,Campofrío pechuga de pollo asada estuche 1kg,0.46434247493743896,False Positive
,627612,"Chorizo criollo EL CHICO, 3 uds., bandeja 300 g",13305,Chorizo mini bandeja 1kg precio Kg,0.46474528312683105,False Positive
,26198705,"Cebolla ahorro XXL, malla 2,5 kg",207362,Cebolla guiso 90/110 caja 10 kg,0.46628397703170776,False Positive
,20888699,"Salsa cheddar-bacón ORLANDO, bocabajo 245 g",113370,Choví salsa miel y mostaza 820 ml,0.4663203954696655,False Positive
,17518028,"Paleta de cerdo blanco MATORRAL, sobre 150 g",105079,IBÉRICO SIERRA AZUAGA paleta bellota 50% ibérico,0.46673643589019775,False Positive
,18531905,"Batido sabor a chocolate PASCUAL, brik 6x200 ml",140322,Choleck batido cacao pet 200 ml contiene 24 unidades,0.46679168939590454,False Positive
,25668302,"Atún en aceite de oliva EROSKI, lata 750 g",136862,Aiko atún aceite vegetal 950 gne (1000 g),0.46711647510528564,False Positive
,21602974,"Yogur desnatado natural ASTURIANA, pack 4x125 g",144544,Lacturale yogur natural lactuyogur 125 g contiene 4 unidades,0.46719828248023987,False Positive
,24930026,"Yogur natural PASCUAL, pack 4x125 g",136926,Pastoret yogur natural 0% materia grasa tarrina 500 g,0.46752655506134033,False Positive
,820175,"Espárrago 6/9 piezas LEYENDA, frasco 325 g",212913,Carretilla espárragos extra 17-24 piezas lata 425 gne (660 g),0.4675636291503906,False Positive
,22457337,"Patatas fritas en sartén EROSKI, bolsa 150 g",208565,METRO Chef patatas fritas 1kg,0.4682384729385376,False Positive
,26702381,"Bizcochito de chocolate CUÉTARA, caja 112 g",176419,Bimbo Donuts glace 4 unidades (total 208 g),0.4692384898662567,False Positive
,1851815,"Sardinilla vegetal VIGILANTE, lata 65 g",70107,CABO DE PEÑAS sardinillas aceite girasol lata 385 gne (523 g),0.4692509174346924,False Positive
,21216437,"Yogur enriquecido sabor fresa LA LECHERA, pack 2x125 g",8908,DANONe yogur sabor plátano 120 g contiene 4 unidades  (total 480 g),0.46930670738220215,False Positive
,26519959,"Tarta Tiramisú ECEIZA, 950 g",33110,Tio Resti tarta queso pieza 750 g,0.4694812297821045,False Positive
,20132940,"Pechuga de pavo braseada 1954 corte fresco ELPOZO, bandeja 120 g",26024,Elpozo pechuga de pavo sandwich pieza 4kg,0.4695284366607666,False Positive
,225995,"Bacalao salvaje sin cabeza (2-4kg), pieza al peso aprox. 3 kg",162573,Bacalao 2/3 Kg sin cabeza origen Noruega,0.469606876373291,False Positive
,280297,"Bonito en escabeche EROSKI, lata 111 g",99964,METRO Chef bonito msc aceite oliva frasco 260 gne (400 g),0.4697793126106262,False Positive
,26675090,"Salsa mexicana MEXIFOODS, frasco 300 g",106057,M-Xico salsa mejicana ranchera 2l,0.469789981842041,False Positive
,24104325,"Yogur natural de leche de cabra EROSKI BIO, frasco 420 g",144544,Lacturale yogur natural lactuyogur 125 g contiene 4 unidades,0.46984410285949707,False Positive
,10589620,"Filetes de anchoa en aceite de oliva Eroski SELEQTIA, lata 29 g",103900,makro Chef anchoa filetes aceite vegetal lata 600 gne (1000 g,0.47044792771339417,False Positive
,18276543,"Queso Roncal mini EROSKI SELEQTIA, pieza aprox. 1 kg",170894,Sabores De Navarra queso oveja medio,0.47101497650146484,False Positive
,25493339,"Muffin sin gluten SCHAR, paquete 225 g",95287,"Codan supremas sin azúcar 1,23Kg",0.47141510248184204,False Positive
,698613,"Salchichas aperitivo MEICA, frasco 260 g",203952,Luis Thate salchicha ahumada contiene 3 salchichas 400 g,0.47209012508392334,False Positive
,19656099,"Garbanzo cocido ecológico LUENGO, frasco 400 g",207750,JA'E garbanzo pedrosillano frasco 400gne (560 g),0.47209203243255615,False Positive
,3351285,"Caldo de pollo La Abuela KNORR, brik 1 litro",194271,Gallina Blanca caldo concentrado de carne doypack 1l,0.4721640348434448,False Positive
,16979056,"Entrecot de añojo skin, 2 uds, bandeja aprox. 970 g",163638,Entrecot añojo 250-300g skinpack 4 unidades,0.472624272108078,False Positive
,17572397,"Salchichón ibérico MONTARAZ, sobre 240 g",210525,PRADO BELLO salchichón ibérico con trufa 400gr,0.4727429449558258,False Positive
,26620781,"Queso tierno EROSKI, lonchas, bandeja 200 g",211141,Hotos queso feta en dados denominación de origen tarrina900 g,0.47282707691192627,False Positive
,7160526,"Bonito bajo en sal CALVO, lata 111 g",104009,METRO Chef bonito del norte en aceite oliva lata 650 gne (900 g),0.4729713201522827,False Positive
,19088970,"Lechuga batavia EUSKO LABEL EROSKI NATUR, bolsa 250 g",28379,Lechuga batavia bolsa 250g,0.4730182886123657,False Positive
,26457580,"Sardinas en tomate RIBEIRA, lata 120 g",335998,CUCA sardinas en tomate lata 80 gne contiene 5 unidades (120 g),0.4731266498565674,False Positive
,19304591,"Café intenso compatible Nespresso BAQUÉ, caja 20 uds",201299,Baqué café intenso nespresso contiene 20 cápsulas (100 g),0.47342658042907715,False Positive
,6025357,"Queso barra Havarti IGP 60% MG EROSKI, al corte, compra mínima 250 g",215403,METRO Chef queso vaca-cabra rulo 1 kg,0.47478699684143066,False Positive
,18413211,"Salsa cheddar ZANUY, frasco 200 g",216823,"PRIMA salsa cheddar cubo 1,85 kg",0.4749739170074463,False Positive
,17507807,"Pechuga de pavo bajo grasa-sal ELPOZO BIENESTAR, bandeja 65 g",30924,Frial pechuga de pavo libre de grasa,0.47588586807250977,False Positive
,650762,"Salsa mexicana de tomate-cebolla-pim. OLD EL PASO, frasco 312 g",201185,PATAK'S salsa tandoori 450 g,0.47590863704681396,False Positive
,14903330,"Bacón MONELLS, sobre 110 g",220830,Campofrío bacon con corteza loncheado,0.47592511773109436,False Positive
,25576174,"Salchicha veggie alemana EROSKI, sobre 200 g",226941,makro Chef salchicha Bratwurst 1 kg,0.47596994042396545,False Positive
,20364204,"Paté de pato DELICASS, lata 130 g",71154,Delicass foie gras entier de pato mi cuit 200g,0.4766279458999634,False Positive
,26621557,"Leche fermentada sabor natural YOPRO, tarrina 480 g",136926,Pastoret yogur natural 0% materia grasa tarrina 500 g,0.47731685638427734,False Positive
,16855645,"Berberechos pequeños EROSKI, lata 63 g",63248,Noly berberecho 45-55 lata 62 gne contiene 3 unidades (102 g),0.47735995054244995,False Positive
,10928638,"Aceite de oliva virgen extra MENDIA, garrafa 3 litros",415883,Oro Virgen aceite oliva virgen extra bidón 5l,0.47743022441864014,False Positive
,26189555,"Salsa tártara CALVÉ, frasco 210 ml",87684,METRO Chef Salsa Kebab 1850 ml,0.47785767912864685,False Positive
,975508,"Sobao pasiego grande EROSKI, 18 uds., caja 700 g",151548,La Boulangère brioche trenzado 600g,0.47799769043922424,False Positive
,26202796,"Salsa arrabbiata EROSKI, frasco 350 g",5302,Molí Coloma salsa brava Aranca 900 g,0.478824645280838,False Positive
,26140640,"Pepito 26% crema EROSKI, 1 ud",206422,METRO Chef pan de leche bolsa 600g,0.4794902205467224,False Positive
,6700322,"Foie Entier Micuit EROSKI SELEQTIA, blister 80 g",206510,makro Premium jamón de pato estuche 200g,0.47975122928619385,False Positive
,25013244,"Salsa de trufa y gorgonzola TARTUFI JIMMY, frasco 180 g",109676,Salsas Asturianas salsa de yogur pet 1kg,0.47982263565063477,False Positive
,9191487,"Aceite de oliva suave LA MASIA, garrafa 3 litros",219242,Coosur aceite de oliva virgen extra 500 ml,0.4808051884174347,False Positive
,5864855,"Sardina en aceite de girasol EROSKI BASIC, lata 115 g",130512,METRO Chef sardinillas en aceite girasol 25/35 piezas lata 385 gne (523 g),0.48108625411987305,False Positive
,12967741,"Tortita PASQUIER, 8 uds, paquete 280 g",151548,La Boulangère brioche trenzado 600g,0.48127663135528564,False Positive
,24910226,"Salsa fina CALVE, frasco 210 ml",88779,Choví salsa cesar 820ml,0.48146510124206543,False Positive
,16902470,"Bizcocho con mantequilla y yogur EROSKI, 350 g",176419,Bimbo Donuts glace 4 unidades (total 208 g),0.48156318068504333,False Positive
,11798063,"Pan rallado EROSKI BASIC, paquete 750 g",121668,Miau pan rallado bolsa 5kg,0.4815966486930847,False Positive
,17693425,"Pechuga de pavo SERRANO, sobre 200 g",220841,Campofrío fiambre de paleta 11x11 500 g,0.4829760491847992,False Positive
,220749,"Patatas fritas ligeras FRIT RAVICH, bolsa 115 g",208565,METRO Chef patatas fritas 1kg,0.48369526863098145,False Positive
,17887381,"Chorizo ibérico NAVIDUL Gran Selección, sobre 100 g",196012,IBERJABUG chorizo ibérico vela 230 g,0.48398202657699585,False Positive
,23712060,"Queso Mozzarella ARLA, lonchas, bandeja 150 g",10053,Bocconcino mozzarella fresca 125 g contiene 2 unidades (total 250 g),0.48428094387054443,False Positive
,24963084,"Mini magdalena pepitas LA GRANJA, bolsa 200 g",95287,"Codan supremas sin azúcar 1,23Kg",0.4851471483707428,False Positive
,23897580,"Delisandwich de cangrejo SERRANO, sobre 130 g",167009,ALMIREZ fiambre sandwich lncheado 500g,0.48555997014045715,False Positive
,25004144,"Queso Au Bouchon HAUTE FROMAGERIE, pieza 290 g",159627,Reny Picot queso de Burgos fresco de vaca pieza 1 Kg,0.48581191897392273,False Positive
,25529595,"Salsa wasabi S&B, botella 170 g",213341,GO-TAN salsa curry suave botella 1 L,0.486649751663208,False Positive
,10116291,"Paté de hígado de cerdo con hierro EROSKI, pack 3x78 g",220655,aro paté de campaña 1 kg,0.48665252327919006,False Positive
,20365300,"Palmeras DULCESOL, bandeja 113 g",55685,Codan palmeras pequeñas 1500g 2 unidades,0.4867861270904541,False Positive
,13812433,"Chorizo ibérico NAVIDUL, sobre 45 g",193468,IBERJABUG chorizo ibérico cular,0.4868227243423462,False Positive
,17430265,"Queso curado de oveja EL PASTOR, cuña 150 g",21957,FLOR DE ESGUEVA queso oveja pequeño,0.48723316192626953,False Positive
,26675942,"Queso Mozzarella GALBANI, lonchas, bandeja 100 g",5445,Filabella mozzarella barra pieza 1 Kg,0.4875760078430176,False Positive
,26189530,"Salsa rosa CALVÉ, frasco 210 ml",217513,CHOVI salsa brava picante 840 g,0.48788708448410034,False Positive
,25881277,"Queso rallado Mozarella para pizza ARLA, bolsa 175 g",156359,Mozzi Mozza mozzarella picada bolsa 1 Kg,0.4879610538482666,False Positive
,8330284,"Queso mezcla tierno light mini El VENTERO, pieza 550 g",205332,Cerrato queso mezcla tostado viejo 1/2 pieza,0.48802217841148376,False Positive
,13347240,"Croissant EROSKI BASIC, paquete 400 g",206424,METRO Chef pan de molde brioche 600g,0.48803913593292236,False Positive
,11961570,"Postre gelificado de fresa EROSKI, pack 4x100 g",190565,Reina gelatina fresa 100 g contiene 4 unidades,0.4882643222808838,False Positive
,25319849,"Berlina Pink EROSKI, bandeja 2 uds",176419,Bimbo Donuts glace 4 unidades (total 208 g),0.4884040951728821,False Positive
,26675116,"Salsa sourcream MEXIFOODS, frasco 300 g",109682,Salsas Asturianas mojo rojo pet 1kg,0.48892807960510254,False Positive
,26749275,"Yogur skyr natural DANONE, pack 4x100 g",145312,DANONe yogur natural 120 g contiene 4 unidades,0.4892864227294922,False Positive
,22621924,"Fuet extra EROSKI BASIC, pack 2 uds",103371,Canpipork salchichón cebo 500g,0.49037203192710876,False Positive
,17478967,"Confit de pato Eroski SELEQTIA, lata 600 g",167843,Martiko muslo pato confitado bolsa 320g,0.49040934443473816,False Positive
,460733,"Torta de aceite INÉS ROSALES, 6 uds., paquete 180 g",212166,UPITA DE LOS REYES tortas de aceite 180g 6 unidades,0.49041295051574707,False Positive
,17994716,"Corazón de escarola EROSKI, bolsa 150 g",54893,Escarola frisse bolsa 500g,0.49094367027282715,False Positive
,20051074,"Rosquillas fritas EROSKI, bolsa 300 g",216317,METRO Chef brioche trenzado bolsa 600gr,0.4913165867328644,False Positive
,6833438,"Costilla de cerdo entera al vacío XXL EROSKI, bolsa aprox. 1.7 kg",164671,Costilla de cerdo ibérico al vacío precio kg,0.49153614044189453,False Positive
,26335497,"Tomate frito artesano ORLANDO, frasco 340 g",165436,MUTTI tomate pelado lata 1650 gne (2500 g),0.49161529541015625,False Positive
,26253161,"Mostaza en sobres COOSUR, caja 250 uds",139252,aro mostaza 1850g,0.49180102348327637,False Positive
,23097322,"Pisto de verduras EROSKI, bandeja 240 g",215139,La Despensa pisto de verduras bandeja 1 kg,0.49202755093574524,False Positive
,26220798,"Patata Roja, al peso, compra mínima 1 kg",191578,Patata Mini 25-35mm Caja 5 kilos,0.4920860826969147,False Positive
,24256554,"Bizcocho de yogur EROSKI, paquete 300 g",80935,METRO Chef plancha bizcocho 230g 4 unidades,0.49212679266929626,False Positive
,9191669,"Aceite de oliva Sumum LA MASÍA, garrafa 3 litros",219242,Coosur aceite de oliva virgen extra 500 ml,0.4922294616699219,False Positive
,12527743,"Yogur con frutas MAHALA, pack 4x125 g",149538,Pastoret yogur Kéfir tarro 500 g,0.4925757646560669,False Positive
,4093845,"Chorizo extra picante EROSKI, sarta 250 g",176832,Alejandro chorizo sarta picante 250g,0.49259328842163086,False Positive
,24080715,"Paté de pato supreme DELICASS, pack 2x70 g",65358,Delicass jamón de pato curado en lonchas 2x125 g,0.492853045463562,False Positive
,12042131,"Guisante muy fino EROSKI, frasco 215 g",211437,aro guisante mediano lata 95 gne (150 g) contiene 3 unidades,0.4933890998363495,False Positive
,15964752,"Garbanzo lechoso extra LUENGO, paquete 1 Kg",195235,Luengo garbanzo lechoso 1kg,0.49358654022216797,False Positive
,16449555,"Tarta choco dessert BALCONI, paquete 400 g",208469,Arpa tarta ferrero 1 Kg,0.4945134222507477,False Positive
,7017445,"Queso Camembert EROSKI, caja 250 g",211141,Hotos queso feta en dados denominación de origen tarrina900 g,0.49501892924308777,False Positive
,12972899,"Patata Selección, malla 3 kg",346983,Patata patata ratte caja 5 kg,0.49542927742004395,False Positive
,26696252,"Bebida vegetal de soja sabor chocolate ALPRO, brik 1 litro",206953,alpro bebida de soja brick 1 L contiene 6 unidades,0.49565815925598145,False Positive
,26142299,"Queso tierno EL VENTERO, lonchas, bandeja 80 g",216095,Lafuente queso edam  bandeja 1 kg contiene  50 lonchas,0.49609124660491943,False Positive
,26335513,"Tomate frito con ajo y hierbas ORLANDO, frasco 340 g",211455,ORLANDO tomate frito bote 400 g contiene 12 unidades (total 4800 g),0.496645450592041,False Positive
,24161267,"Panal de cabello EROSKI, bandeja 2 uds",206424,METRO Chef pan de molde brioche 600g,0.49688783288002014,False Positive
,25889866,"Salchicha Bratwurst SELEQTIA, pack 4x90 g",185491,makro Chef salchichas cocktail bratwurst 1kg,0.49708282947540283,False Positive
,5448378,"Yogur desnatado con fresas EROSKI, pack 4x125 g",4218,DANONe Vitalinea yogur fresa 120 g contiene 4 unidades,0.4972687065601349,False Positive
,9082314,"Taquitos de jamón curado EROSKI, pack 2x75 g",222339,Rodper jamón curado medio centro moldeado,0.4982120394706726,False Positive
,24573685,"Salchichón extra EROSKI BASIC, pack 4x45 g",179352,Raza Y Sabor salchichón de bellota 60 g contiene 3 unidades (Total 180 g),0.49836602807044983,False Positive
,19527191,"Salsa agridulce COOSUR, frasco 250 ml",914316,"makro Chef salsa barbacoa, bidón de 1850g",0.49842339754104614,False Positive
,18980763,"Cardo ecológico PEDRO LUIS, frasco 400 g",165187,GVTARRA cardo lata 1090gne (1800 g),0.49853742122650146,False Positive
,16063,"Fabada asturiana ALBO, lata 425 g",26905,LITORAL fabada asturiana 850 g,0.49895745515823364,False Positive
,16493132,"Mousse de pato Mousserelle MILCO, al corte, compra mínima 100 g",213724,METRO Chef paté pimienta negra pack 6x55g,0.4997673034667969,False Positive
,22381925,"Gilda con queso ZUBELZU, tarrina 80 g",195009,Zubelzu Ibarrako Piparrak mousse piparra 400g,0.5021356344223022,False Positive
,24398984,"Guisante CIDACOS, lata 120 g",82165,Cidacos maíz dulce lata 1550gne (2550 g),0.5021870136260986,False Positive
,204834,"Nata para montar 38% ASTURIANA, brik 1 litro",163945,Asturiana Nata montar 38% materia grasa 1L,0.5026730895042419,False Positive
,23802978,"Croissant integral 0% azúcares EROSKI, 270 g",176419,Bimbo Donuts glace 4 unidades (total 208 g),0.5029507279396057,False Positive
,23675960,"Ensaimada de crema SA FARINERA NOVA, bandeja 380 g",217240,NaturCeliac caña crema 140 g,0.5036816596984863,False Positive
,17771502,"Costilla troceada de cerdo EROSKI, bandeja 450 g",183530,Costilla troceada de cerdo bandeja 2kg precio kg,0.5053811073303223,False Positive
,24454340,"Salsa arrabiata LA MOLISANA, frasco 340 g",129458,PATAK'S Salsa Jalfrezi bote 450g,0.5055551528930664,False Positive
,7559792,"Guindilla, caja 40 g",50165,Guindilla picante bandeja 80 g,0.5056004524230957,False Positive
,17356072,"Ensaimada EROSKI, paquete 220 g",176419,Bimbo Donuts glace 4 unidades (total 208 g),0.506418764591217,False Positive
,6372056,"Lomo de vaca sin hueso, al peso 400 g",144135,Morcillo de vaca sin hueso precio kg,0.5067371129989624,False Positive
,475905,"Jamón curado fino ESPUNA, sobre 120 g",212722,ALMIREZ jamón curado loncheado 500 g,0.507037878036499,False Positive
,10935534,"Limón, malla 1 kg",185110,"Limón verde caja de 6,5 kg",0.5073392391204834,False Positive
,6833388,"Lomo de cerdo trozo XXL EROSKI, bandeja aprox. 1.2 kg",183531,Estofado de cerdo bandeja 2kg precio kg,0.5076881647109985,False Positive
,21527098,"Queso viejo mezcla de oveja de leche cruda-vaca 1968, cuña 350 g",94946,Marcos Conde queso oveja curado cuña 6 piezas,0.508337140083313,False Positive
,23994825,"Piquillo extra asado a la parrilla JOYAS DEL VALLE, frasco 295 g",156203,Bamboleo pimiento del piquillo tiras lata 1900gne (2500 g),0.5085086822509766,False Positive
,24962979,"Bizcocho con nueces LA GRANJA, bolsa 350 g",103304,Granja Flor Valsequillo tarta santiago caja 500 g,0.5088176131248474,False Positive
,20922902,"Croissant relleno LOS JOVIANES, bandeja 215 g",307268,Jotis tarta queso y cerezas 14 raciones 800 g,0.5088276863098145,False Positive
,24092058,"Pimiento piquillo entero VENCEROL, frasco 260 g",145698,Bamboleo pimiento del piquillo frasco 350gne (425 g),0.5089404582977295,False Positive
,14346605,"Queso Cheddar naranja KERRYGOLD, cuña 200 g",164509,Collier queso cheddar rojo barra,0.5098238587379456,False Positive
,26535104,"Palmera de cacao sin palma EROSKI, 2 uds",207930,RIOBA magdalena rellena de chocolate 9 unidades (total 800 g),0.5099526643753052,False Positive
,24160335,"Hojaldre 66% de crema EROSKI, 1 ud",206422,METRO Chef pan de leche bolsa 600g,0.51047682762146,False Positive
,17517970,"Delizias de lomo curado NOEL, bandeja 120 g",163788,makro Chef Lomo embuchado en lonchas 500g,0.5112738609313965,False Positive
,15169170,"Surtido de hojaldres HOJALBI, caja 500 g",217233,NaturCeliac palmeritas chocolate 200 g,0.511526346206665,False Positive
,356170,"Flan POTAX, 6 unid., caja 192 g",147706,Potax natillas paquete 1kg,0.512097954750061,False Positive
,2670511,"Callos con garbanzos COREN, lata 625 g",186844,Granja Gourmet muslos de pollo asado rellenos contiene 4 unidades,0.5121700763702393,False Positive
,18331157,"Yogur sabor fresa 0% DENSIA Forte, pack 4x100 g",54050,DANONe yogur fresa 120 g contiene 4 unidades (total 480 g),0.5124890804290771,False Positive
,17710039,"Salsa Dip guacamole SANTA MARÍA, lata 250 g",147331,"Culinary Journey salsa brava fiumada 1,1kg",0.5126831531524658,False Positive
,755520,"Salsa original HP, frasco 255 g",101836,HEINZ salsa burguer bote 220ml,0.5132013559341431,False Positive
,16049629,"Bonito en escabeche CAMPOS, lata 160 g",93120,Arroyabe bonito del norte en escabeche con sangacho 1400 gne (1800 g),0.5133392214775085,False Positive
,20197968,"Yogur ecológico sabor arándanos EL PASTORET, tarro 135 g",211298,Pastoret yogur frambuesa 500 g,0.5133957862854004,False Positive
,20364212,"Paté de higado de pato al Oporto DELICASS, lata 130 g",71114,Delicass foie gras de pato con trozos bloc 950g,0.514357328414917,False Positive
,26140210,"Bonito del norte en aceite de girasol MUTRIKUARRA, frasco 225 g",151617,Arroyabe migas de bonito en aceite de girasol lata 650 gne (1000 g),0.5152349472045898,False Positive
,10784106,"Pan Viena EROSKI, 4 uds, bolsa 240 g",169753,METRO Chef pan mini hamburguesa 255g,0.515807032585144,False Positive
,8523615,"Calabaza cacahuete, pieza al peso aprox. 1 kg",478179,Calabacin redondo verde peso 4 kg,0.5158565640449524,False Positive
,19578277,"Paleta ibérica de cebo 50% raza ibérica NAVIDUL, pack 2x40 g",134555,IBÉRICO SIERRA AZUAGA paleta ibérica cebo,0.5161030292510986,False Positive
,22534267,"Salsa de soja sin gluten YANG-TSE, botellín 150 ml",168990,Kikkoman salsa de soja sin gluten botella 1l,0.516618013381958,False Positive
,14681902,"Champiñón entero mini BONDUELLE, frasco 170 g",220339,aro champiñon laminado lata 1330 gne (2550 g),0.5166534781455994,False Positive
,10767283,"Tabla de quesos FORLASA, bandeja 180 g",112269,Millán Vicente tabla queso importación 250 g,0.5170217752456665,False Positive
,24929911,"Yogur de fresa-plátano PASCUAL, pack 4x125 g",211298,Pastoret yogur frambuesa 500 g,0.5174534320831299,False Positive
,26260836,"Mix original EROSKI, bolsa 300 g",165368,"METRO Chef cubo mix maíces cubo 1,4 kg",0.5179150104522705,False Positive
,16441842,"Mezcla de fritos BORGES, bolsa 350 g",93093,BORGES Nuez cáscara pizarro bolsa 500g,0.5182044506072998,False Positive
,23764004,"Tiburón Nº 0 GALLO, paquete 1 kg",4040,GALLO fideo nº2 3 kg,0.5184193849563599,False Positive
,16604662,"Boquerones en aceite de oliva ORTIZ, lata 80 g",1403,Marvalmar boquerón   mar contiene 150 g,0.5187187194824219,False Positive
,23764053,"Spaghetti integral GALLO, paquete 450 g",216920,DE CECCO spaghetti nº12 paquete 1 kg,0.5187957286834717,False Positive
,822262,"Sardinilla en aceite de Oliva ISABEL, lata 57 g",74455,Javimar sardinillas aceite oliva lata 63 gne contiene 5 unidades (90 g),0.5190755128860474,False Positive
,10841435,"Queso Cheddar EROSKI, lonchas, bandeja 200 g",164509,Collier queso cheddar rojo barra,0.5193620920181274,False Positive
,10487056,"Queso tierno EL VENTERO, pieza 550 g",218720,El Gran Cardenal queso ibérico tierra de sabor estuche 3 kg,0.5198366641998291,False Positive
,23990690,"Salsa para pasta boloñesa GALLO, frasco 350 g",201185,PATAK'S salsa tandoori 450 g,0.5198640823364258,False Positive
,23990609,"Salsa basílico GALLO, frasco 350 g",111941,Salsas Asturianas salsa barbacoa pet 1000g,0.5199542045593262,False Positive
,26423012,"Bonito del norte estilo japonés ZALLO, frasco 220 g",165394,Zallo bonito en escabeche de la costa lata 1400 gne (1800 g),0.5202701091766357,False Positive
,24963068,"Bizcocho de yogur LA GRANJA, bolsa 350 g",180649,"Arpa tarta brownie 1,1 Kg",0.5204096436500549,False Positive
,321760,"Pimiento de piquillo entreverado R. Gourmet EROSKI, frasco 290 g",91161,aro pimiento rojo 125 gne contiene 6 unidades (183 g),0.5205308198928833,False Positive
,900808,"Atún claro en aceite vegetal EROSKI, lata 111 g",208401,aro atún en aceite vegetal bolsa 950gne (1000 g),0.5210591554641724,False Positive
,25733700,"Langostino crujiente AGUINAMAR, bandeja 200 g",218980,ANGULAS AGUINAGA pintxo de gulas con setas y trufa bandeja 750 g,0.5210938453674316,False Positive
,17464918,"Salchichón ibérico de cebo DELICATAPAS, sobre 40 g",179352,Raza Y Sabor salchichón de bellota 60 g contiene 3 unidades (Total 180 g),0.5215996503829956,False Positive
,26156638,"Pollo asado al horno LA CARLOTEÑA, lonchas, sobre 150 g",212716,ALMIREZ jamón cocido extra loncheado 500g,0.5216107368469238,False Positive
,26675074,"Salsa sabor queso MEXIFOODS, frasco 300 g",109676,Salsas Asturianas salsa de yogur pet 1kg,0.5218170881271362,False Positive
,24963076,"Bizcocho de marmol LA GRANJA, bolsa 350 g",180651,"Arpa tarta dulce de leche 1,1 Kg",0.522108256816864,False Positive
